scraped_at,created_at,username,comment,likes
2025-12-12T12:16:20,2025-12-09T20:06:19,imanueltobing22,Gak capek kah pak jadi orang banyak bacot tapi aksi hanya sebatas omongan kosong ??? @bahlillahadalia,0
2025-12-12T12:16:20,2025-12-09T20:06:00,poetra0486,Mundur Kao Taek gosong,0
2025-12-12T12:16:20,2025-12-09T20:04:03,ezra_maulana,Bahlil apa???,0
2025-12-12T12:16:20,2025-12-09T20:03:56,sumiati.sumi.12,"Pa Prabowo sekarang g usah dengerin mentri²mu lebih baik cek bersama orng² kepercayaanmu, Bahlil sudah membohongi bapak hati² pak",2
2025-12-12T12:16:20,2025-12-09T20:03:43,muhammad_zylani,Mati aj udh lu,0
2025-12-12T12:16:20,2025-12-09T20:06:33,yosefalexx,ngopi dulu brader @bahlillahadalia wkwk,0
2025-12-12T12:16:20,2025-12-09T20:07:13,iqbaliklagi,"Gua jarang bgt mau ngehina orang laen, tapi bener2 jelek kelakuan lu lil",0
2025-12-12T12:16:20,2025-12-10T22:14:22,rezafjrnsyh,@iqbaliklagi ksh pahaam bangg🔥🔥,0
2025-12-12T12:16:20,2025-12-09T20:09:47,thony_p1000,dongook,0
2025-12-12T12:16:20,2025-12-09T20:06:58,kerodz_3501,Mabok kucubung,0
2025-12-12T12:16:20,2025-12-09T20:06:02,fianrustana,Pemimpin yang ga tau kerjaan anak buahnya,0
2025-12-12T12:16:20,2025-12-10T09:12:57,idzharoctary,@fianrustana ganti winarno aja,0
2025-12-12T12:16:20,2025-12-09T20:07:24,harisyahputra.id,"Aceh itu sedang menangis pak, nangis sejadinya, sanggup bapak memberikan harapan palsu? @prabowo @bahlillahadalia jangan seperti itu pak",0
2025-12-12T12:16:20,2025-12-09T20:06:46,nurulhussnul_,Bahlil bahli luu ah,0
2025-12-12T12:16:20,2025-12-09T20:09:35,dewi_r_siswanto,Rupamuuuuuuu,0
2025-12-12T12:16:20,2025-12-09T20:09:24,rika.hime,🤮,0
2025-12-12T12:16:20,2025-12-09T20:06:56,ekky_fras,Palkon,0
2025-12-12T12:16:20,2025-12-09T20:07:29,temanbacakids,Ga heran. Asbun. ABS.,0
2025-12-12T12:16:20,2025-12-09T20:08:36,mboim12,Berak sekebon bahlul,0
2025-12-12T12:16:20,2025-12-09T20:09:09,barkress,ente memang pembohong,0
2025-12-12T12:16:20,2025-12-09T20:07:19,encank_angga,"udeehhh... tipuu aj terooosss, orang presidennya nggk brani mecat juga kok takut sm beringin",0
2025-12-12T12:16:20,2025-12-09T20:06:58,01.602,Mulut pejabat kek anjing ya,0
2025-12-12T12:16:20,2025-12-09T20:04:28,goe_z1,Kontil lu anj bgst,0
2025-12-12T12:16:20,2025-12-09T20:05:46,syi.fuddin,😂 ancok luawak,0
2025-12-12T12:16:20,2025-12-09T20:06:31,naz.faa,Apakah konsekwensi bohong bisa selesai dengan maaf?,0
2025-12-12T12:16:20,2025-12-09T20:04:40,kajihakim59,"Ngomong se enaknya.kalau kliru maap,kliru maap,kliru maap..anak sd juga bisa ngomong gitu,apa itu yg di namakan MENTRI😂",0
2025-12-12T12:16:20,2025-12-09T20:04:17,putrakaur4,Mohon jangan lewat lagi di beranda 😢 phobia,0
2025-12-12T12:16:20,2025-12-09T20:05:18,dedek_muammar,"Dgn botol lagi bagus lah botol jok, apo nyo dulu 😂😂😂",0
2025-12-12T12:16:20,2025-12-09T20:08:36,adhitya_ihza,"Sama Presiden minta maaf, sama masyarakat kagak ada maaf maaf nyaa wkwkwk",0
2025-12-12T12:16:20,2025-12-09T20:04:25,ryannnapriiyanaaa,Licin amat sih kayak belut Ngomongnya,0
2025-12-12T12:16:20,2025-12-09T20:08:39,fitriyanti0710,Muak bgt,0
2025-12-12T12:16:20,2025-12-09T20:08:16,umarelfaruq66,Dajjaaaall.kau seriusss malah buwat mainan.fir.aun lu,0
2025-12-12T12:16:20,2025-12-09T20:09:11,distorsi_anak_negri,Maaf terussssssssss,0
2025-12-12T12:16:20,2025-12-09T20:06:25,mohamadirkham,Setrum aja bahlil,0
2025-12-12T12:16:20,2025-12-09T20:04:42,okrizaaa,💩💩💩💩💩💩💩,0
2025-12-12T12:16:20,2025-12-09T20:04:15,rudysmemorys,By data seharus nya jngan asal batuk klo ngemeng,0
2025-12-12T12:16:20,2025-12-09T20:06:36,ari_rakyat_jelata,Turun turun turun.🔥🔥🔥,0
2025-12-12T12:16:20,2025-12-09T20:06:53,rizkaafrianaa648,"Bisa bisanya bohongin presiden, copot aja nih jabatannya",0
2025-12-12T12:16:20,2025-12-09T20:03:52,antonie514,11 12 sama Mulyono tukang nipu..,0
2025-12-12T12:16:20,2025-12-09T20:09:05,dewihashim61,"Sekelas pejabat negara ngasih data tidak valid, bohong harusnya langsung pecat. Apalagi yg di bohongi bukan cuma kepala negara tapi seluruh rakyat indonesia. @prabowo bawahan begini masih mau di pertahanan di kabinet anda pak? Sekelas perusahaan aja karyawan gak akan berani bohongin atasannya.",0
2025-12-12T12:16:20,2025-12-09T19:59:37,kak_asto,"Emang pribadi bermasalah satu orang ini, pak @prabowo",0
2025-12-12T12:16:20,2025-12-09T19:59:15,fadhil_as_sasori,"1 kata, BACOOOOOT",0
2025-12-12T12:16:20,2025-12-09T20:01:10,husnullkhottimahh,Ludah online kesel bgd. Keadaan bgini aja bisa2nya boongin,0
2025-12-12T12:16:20,2025-12-09T20:00:10,rony_182,si bahlul ini makin lma makin rusuh😠👊🏻,0
2025-12-12T12:16:20,2025-12-09T19:59:32,rifqiaaz,MUNDURR AJAA PLISSS BOONG MULUU IHH ANYINGG GOBLIN,0
2025-12-12T12:16:20,2025-12-09T20:03:43,andryhyde,bahlul tauu ee nda.. 💩💩💩,0
2025-12-12T12:16:20,2025-12-09T19:59:03,pamungkaswahyu26,"KLO Prabowo ga mecat,, Brati bahlul pemenangnya,, dibohongi menteri sendiri didepan umum",0
2025-12-12T12:16:20,2025-12-09T19:58:43,don_gayo,"Wajar dihujat dan wajar bila di pecat ini bapak Presiden @prabowo . Bapak memang memiliki Jiwa Nasionalisme tinggi, tapi pembantu-pembantu bapak nampaknya tak memiliki itu. Termasuk @bahlillahadalia",0
2025-12-12T12:16:20,2025-12-09T20:02:53,ridhoilahi1805,#Pecatbahlil,0
2025-12-12T12:16:20,2025-12-09T20:01:28,nrlfazriii,Udah jelek berbohong-otw neraka aja,0
2025-12-12T12:16:20,2025-12-09T20:00:20,maul.shut,"Menteri rasa tim sukses. Fokusnya bukan menjaga kedaulatan energi, tapi menjaga kedaulatan dinasti. Ini mulut asal ngebacot aja",0
2025-12-12T12:16:20,2025-12-09T19:59:25,emma_febrina,Jijik banget ya liat para pejabat sekarang asal ngomong asal bertindak krn ujung2 nya minta maaf tanpa di tindak apapun dari atasan. Naudzubillah,0
2025-12-12T12:16:20,2025-12-09T20:03:25,buleeng,😂😂😂😂😂,3
2025-12-12T12:16:20,2025-12-09T19:59:51,_basith.22,Orang kyk gitu bisa y jdi mentri heran gwe 🤔,0
2025-12-12T12:16:20,2025-12-09T20:02:21,1tearfuldays,masih dipertahankan?,0
2025-12-12T12:16:20,2025-12-09T19:58:43,surtani934,Mundur pak itu lebih baik🔥🔥,0
2025-12-12T12:16:20,2025-12-09T19:59:40,marwahnasiir,"Berhenti mako bicara bahlul, kerja ko jgn cm omon-omon",0
2025-12-12T12:16:20,2025-12-09T20:01:25,tahraff__,ga becus kerja lu @bahlillahadalia,0
2025-12-12T12:16:20,2025-12-09T20:01:08,fauzilubismhd,taik sm kau bahlel,0
2025-12-12T12:16:20,2025-12-09T20:01:39,jojo_boloy,Sekelas presiden dibohongi Mentri nya😂😂😂,0
2025-12-12T12:16:20,2025-12-09T20:00:26,deniay15,Itu muka bisa di sensor ga phobia nih 😂,0
2025-12-12T12:16:20,2025-12-09T20:03:23,ridhoilahi1805,#pecatbahlil #pecatbahlil #pecatbahlil,0
2025-12-12T12:16:20,2025-12-09T20:01:11,ledilisnawati,"Nah..kan,minta maaf belakangan. DA ketebak. Pokoknya ngomong aj dulu,maaf blkngan klu sudah heboh...",0
2025-12-12T12:16:20,2025-12-09T19:59:31,yaman.aditya,Mau turun sendiri apa mau di turunin??,0
2025-12-12T12:16:20,2025-12-09T20:02:50,venty6988,Pretttt,0
2025-12-12T12:16:20,2025-12-09T20:00:35,mhmmd_ilhmspt,Udah mundur ajaaa. Blunder doangg gaweannya wkwkwk hmph,0
2025-12-12T12:16:20,2025-12-09T20:00:27,rhmnainal,bacot amat si item,0
2025-12-12T12:16:20,2025-12-09T20:01:48,abdlhrs,,1
2025-12-12T12:16:20,2025-12-09T20:00:08,izoel2727,"Langsung terjun kelapangan,jgn nunggu laporan dari bawahan,",0
2025-12-12T12:16:20,2025-12-09T20:02:54,abdur_rohm4n,MAKAN TAI,0
2025-12-12T12:16:20,2025-12-09T20:02:33,syahrijuple,"Amit"" Ya allah bini gue lg hamil malah lewat fyp mulu dia😂",0
2025-12-12T12:16:20,2025-12-09T20:02:50,arikpras2023,naikan status bencana nya.. terlalu banyak bohongnya,0
2025-12-12T12:16:20,2025-12-09T19:59:28,citrasatriansyah.cs,Bahlul ente,0
2025-12-12T12:16:20,2025-12-09T19:58:38,rudihd6,Manusia laknatullah ni si BAHLILL ANJINGG,0
2025-12-12T12:16:20,2025-12-09T19:58:46,priskadamayanti,capek liat oknum pemerintah t*l*l. actionnya mana jangan omong doang !!,1
2025-12-12T12:16:20,2025-12-09T19:59:53,dayat_dahlan13,Binatang kw....,0
2025-12-12T12:16:20,2025-12-09T20:00:18,r.izull_,ASBUUUUNNNNN,0
2025-12-12T12:16:20,2025-12-09T20:00:27,joesupr,ngemeng aja lo😂😂,0
2025-12-12T12:16:20,2025-12-09T20:01:25,heptapertiwi,@citradhannyh,0
2025-12-12T12:16:20,2025-12-09T20:02:49,impossiblephrase_,@grand_m_officiel_,0
2025-12-12T12:16:20,2025-12-09T20:02:33,wininafisyah,dih,0
2025-12-12T12:16:20,2025-12-09T20:01:43,devilsam_92,Omdo @bahlillahadalia,0
2025-12-12T12:16:20,2025-12-09T20:01:06,faturalimuddin,Ternyata mukanya juga gelap,0
2025-12-12T12:16:20,2025-12-09T20:01:41,safitri93_,"Definisi yg penting asbun dlu aja asal aman,bisa atau enggaknya gampang nnti minta maaf terus cari alasan lagi 👏",0
2025-12-12T12:16:20,2025-12-09T20:01:55,rdym222,Skip skiiiiiippppp @ritcfani.1002,0
2025-12-12T12:16:20,2025-12-09T19:59:08,ketansarikayo_situjuah,"ABS,,bahlull",0
2025-12-12T12:16:20,2025-12-09T19:58:42,adrisuprakelvianto,BACOT,0
2025-12-12T12:16:20,2025-12-09T20:02:59,siti4376aminah,"Omong tok, hasile nol besar, bahlul Wasuuuuu",0
2025-12-12T12:16:20,2025-12-09T20:00:54,syahri_alfin22,"Kebanyakan minta maaf, taikkk",0
2025-12-12T12:16:20,2025-12-09T20:02:27,friskawijaya1,Sekali asbun tetap asbun,0
2025-12-12T12:16:20,2025-12-09T20:02:16,impossiblephrase_,,0
2025-12-12T12:16:20,2025-12-09T20:00:19,gagang_pengki,"Gampang urusan cukup minta maaf, perasaaan malu sudah mati sejak lama",0
2025-12-12T12:16:20,2025-12-09T20:02:09,t36uh.s,pecat aja orang gak mutu,0
2025-12-12T12:16:20,2025-12-09T20:02:18,fir_dma,Rupane njijiki,0
2025-12-12T12:16:20,2025-12-09T19:59:55,ulfazuhro65,G mau,0
2025-12-12T12:16:20,2025-12-09T19:58:37,siswantiyen,kapan sih nih si item di resuflle,0
2025-12-12T12:16:20,2025-12-09T19:58:59,dika.yuristya,"Bikin statement, blunder, klarifikasi, minta maaf, ga mundur. Yaa begitulah kira kira",0
2025-12-12T12:16:20,2025-12-09T20:02:42,ridhoilahi1805,#pecatbahlil,0
2025-12-12T12:16:20,2025-12-09T20:00:14,aryocz,#dungu 😢,0
2025-12-12T12:16:20,2025-12-09T20:03:19,abdur_rohm4n,Begini nih kalo OLI BEKAS dikasih ROH.,0
2025-12-12T12:16:20,2025-12-09T19:59:01,it_motive,Tiap hari merusak mood saya saja ini muka,0
2025-12-12T12:16:20,2025-12-09T20:02:49,available_28,ANJING!!,0
2025-12-12T12:16:20,2025-12-09T19:59:31,dede_abdoellah03,Maaf.. Jangan Posting Alat Kelamin..,0
2025-12-12T12:16:20,2025-12-09T19:56:00,rfauzi33,Beunget sia jebag bahlul sia mah bener bener tukang bohong,0
2025-12-12T12:16:20,2025-12-09T19:54:23,beni_tripfishing,Pecat,0
2025-12-12T12:16:20,2025-12-09T19:54:55,rndd681,goblin anjenggg,0
2025-12-12T12:16:20,2025-12-09T19:56:12,mulutberkah,Ipk nya -2,0
2025-12-12T12:16:20,2025-12-09T19:58:21,mrs.yuneed,Kok ngga ikut kebawa arus glondongan sih doi,0
2025-12-12T12:16:20,2025-12-09T19:55:02,adrianqr12_,Najisss,0
2025-12-12T12:16:20,2025-12-09T19:54:18,eldaatiara,"ga muka nya ga tingkah nya, benerbener ngeselin bgtt😭😭😭",0
2025-12-12T12:16:20,2025-12-09T19:54:28,rahmadhaniiiii_,Bahlil papma 😭,0
2025-12-12T12:16:20,2025-12-10T01:11:12,imanbboy27,@rahmadhaniiiii_ 🤣,0
2025-12-12T12:16:20,2025-12-10T01:30:09,rahmadhaniiiii_,@imanbboy27 suruh diam bg mulutnya 😂,0
2025-12-12T12:16:20,2025-12-09T19:58:19,its__me__amanda_,Sma presiden aja dia bsa bohong gmna sma rakyat😢,1028
2025-12-12T12:16:20,2025-12-10T01:49:26,supriyadi.ben,Udah terbukti kepandaian dia dalam hal membohongi rakyat. #bahlilpobia,2
2025-12-12T12:16:20,2025-12-10T02:50:41,teguhsetiaprabowo,PECAT DAN PIDANA KAN 🔥🔥🔥,2
2025-12-12T12:16:20,2025-12-10T08:34:10,eman3117an,Karena sudah BIASA,0
2025-12-12T12:16:20,2025-12-10T08:41:32,dewa_bintangdewatamotor,Presiden suka kok di bohongi,1
2025-12-12T12:16:20,2025-12-10T08:59:43,nurul_ramadhanik,"Kan dia udah mengakui kalau dia jahat kak, karna dulunya miskin pas jadi mentri jadi jahat katanya 🤣, semua org juga bakalan gitu katanya 🤣",0
2025-12-12T12:16:20,2025-12-10T09:28:45,rahmatfdhlh,Org ganteng emg suka bohong kak 😂,1
2025-12-12T12:16:20,2025-12-10T14:00:24,chocoan.21,Gaada yg mau nyantet dia gitu,0
2025-12-12T12:16:20,2025-12-10T15:21:50,mardiah_raudhah123,"Berani sekali Dia bohongin presiden Prabowo, presiden lho berani' bohongin presiden gimana pula dengan rakyat weh gawat😂",0
2025-12-12T12:16:20,2025-12-09T19:57:29,dinast54,Minta maaf mulu. Lo kata lebaran,2
2025-12-12T12:16:20,2025-12-09T19:54:40,andreas_is_somebody,Minta di backdoor bunted dia wkwk,0
2025-12-12T12:16:20,2025-12-09T19:57:54,nyak_ben,Laknat,0
2025-12-12T12:16:20,2025-12-09T19:56:16,87da_bi,"Enak ya, maaf beres👏👏👏👏👏",0
2025-12-12T12:16:20,2025-12-09T19:53:12,sangutimbel,aaaaaah bacod bahlil jadah!,0
2025-12-12T12:16:20,2025-12-09T19:55:13,wahyu.4020,Kebanyakan bohong ....mukanya sdh mirip Anjing,0
2025-12-12T12:16:20,2025-12-09T19:57:04,matahari_timurrr,"Gawatt asal bicara,,, trus nanti gimana dengan bantuan utk daerah masing 4 milyar,,,, nanti di ulang lagi sudah dikasih kedaerah 97%,, padahall????",0
2025-12-12T12:16:20,2025-12-09T19:54:56,wingkingsuryo,,0
2025-12-12T12:16:20,2025-12-09T19:57:15,diepmuzha,yang katanya cerdas sekali,0
2025-12-12T12:16:20,2025-12-09T19:56:51,assamsul_hilal,@bahlillahadalia  blokk,0
2025-12-12T12:16:20,2025-12-09T19:55:04,rianlesmanaari,"Udah muak gua liat pemerintah kita begini"" aja mending ganti Pake SGS dari swiss 🙌",0
2025-12-12T12:16:20,2025-12-09T19:57:51,fathiyahhanna,💩💩💩,0
2025-12-12T12:16:20,2025-12-09T19:53:20,adaadawae13,PECAT AJA TERMUL INI,0
2025-12-12T12:16:20,2025-12-09T19:53:38,vendy_black,Mundur aja lah ganti sama yang lebih kompeten di bidangnya kayak menkeu,0
2025-12-12T12:16:20,2025-12-09T19:54:36,diyah_must,Pajak gue syg bgt buat modelan anu😌,0
2025-12-12T12:16:20,2025-12-09T19:54:08,indo.ads,230 juta org baik banget cuma protes di Sosmed ❤️,0
2025-12-12T12:16:20,2025-12-09T19:54:31,angeladianaa_,Bahlul,0
2025-12-12T12:16:20,2025-12-09T19:53:29,hidayattrisusilo,💩,0
2025-12-12T12:16:20,2025-12-09T19:55:08,dimashndoko,,0
2025-12-12T12:16:20,2025-12-09T19:53:21,m.aditya.ma86,🤨,0
2025-12-12T12:16:20,2025-12-09T19:53:33,rry.mrc,😂😂😂😂,0
2025-12-12T12:16:20,2025-12-09T19:54:01,hengkimairi,😂wajib di ganti sihh si bahlul ini ..terang²gan sudah bohongin presiden dan warga Aceh...,0
2025-12-12T12:16:20,2025-12-09T19:57:00,settyoe,Asal njeplak nyonyote 😂,0
2025-12-12T12:16:20,2025-12-09T19:57:19,applecapella,Maaf mulu tottttttt. Otak mu dimana pakkkkkk. Ihhh sumpah gemes banget ama ni org,0
2025-12-12T12:16:20,2025-12-09T19:57:50,jefrykuple,Sipemegang tiket VIP neraka,0
2025-12-12T12:16:20,2025-12-09T19:56:18,_rntid,kakean goroh cok,1
2025-12-12T12:16:20,2025-12-09T19:56:10,terryagustia,Kebangetan sih semisal RI1 masih mempertahankan nih tuyul rakus tukang bohong,0
2025-12-12T12:16:20,2025-12-09T19:56:54,muhamadilyas_,Keling banget najis😂,0
2025-12-12T12:16:20,2025-12-09T19:54:33,syahrirmdhnn,Bahlil gk bakal jd menteri kalo gk dibagi2 😂 masa ada orang gk becus jd menteri 😂,0
2025-12-12T12:16:20,2025-12-09T19:57:29,mang_jay13,Makanya jangan bacot doank .. liat kebawah klongan dlu,0
2025-12-12T12:16:20,2025-12-09T19:56:30,mianggray,"LIAT MUKANYA, INGIN KU BERKATA KASAR",0
2025-12-12T12:16:20,2025-12-09T19:56:18,mei.lina.tri,ini AI pasti...,0
2025-12-12T12:16:20,2025-12-09T19:53:12,ganfirman_,Wkwkwk bosen dnger si koncleng minta maaf 😂,0
2025-12-12T12:16:20,2025-12-09T19:55:35,icanyuyung,Aah males,0
2025-12-12T12:16:20,2025-12-09T19:55:21,ago_es08,e kamu ketahuan  bohong pak bowo mau ngomong apa minta maaf malu maling dan gak punya malu,0
2025-12-12T12:16:20,2025-12-09T19:53:41,aka_qi,Pejabat idola ...😂.( idola tanah kusir),0
2025-12-12T12:16:20,2025-12-09T19:53:49,dulaziz47,Peh peh tai tenan😂,39
2025-12-12T12:16:20,2025-12-09T19:53:50,abinayakonno,dari Track recordnya ini orang type² yg ABS dan omongannya ga bisa di percaya !,1
2025-12-12T12:16:20,2025-12-09T19:57:46,cherlyaudee,Orang kaya gini masih layak dipertahankan JD menteri?? Udah ketahuan berbohong?? Hmmm.......,0
2025-12-12T12:16:20,2025-12-09T19:58:31,yudaa07__,Banyak bacot nih org,0
2025-12-12T12:16:20,2025-12-09T19:56:50,windialora,Diamlah,0
2025-12-12T12:16:20,2025-12-09T19:58:20,ryan_irianjaya,@hendox_wr.tm03 ko pu muka sama kaya dia,0
2025-12-12T12:16:20,2025-12-09T19:56:06,baytiny,Sekelas presiden aja di bohongi apa lagi rakyat,0
2025-12-12T12:16:20,2025-12-09T19:55:42,shanks_akagami15,Bahlil bahlul,0
2025-12-12T12:16:20,2025-12-09T19:56:55,jimdendy,😂,0
2025-12-12T12:16:20,2025-12-09T19:56:15,subagjasumatera1,Jangan bohong ya,0
2025-12-12T12:16:20,2025-12-09T19:58:04,mochamadnurseha,Koe AREP ngapusi terus tekan kapan Mbah?,0
2025-12-12T12:16:20,2025-12-09T19:57:54,dhikakojek,Mirip lo yon @dyonnauvaldi,0
2025-12-12T12:16:20,2025-12-09T19:55:51,yupi.rode,"Koq minta maap, blom hari raya pak. Kerja ayo kerja",0
2025-12-12T12:16:20,2025-12-09T19:56:58,ariwulingjatim,Tombol gak percaya ..........🤡,0
2025-12-12T12:16:20,2025-12-09T19:54:06,aibona23,Pak probowo anda memang gila sanjungan seolah2 semuanya baik2 aja. Bawahan anda ABS. Dan anda senang.,0
2025-12-12T12:16:20,2025-12-09T19:57:01,neva_cavs,Penjajah Dr dalam selimut,0
2025-12-12T12:16:20,2025-12-09T19:51:44,dibaroes,Bisa dituntut pasal penipuan dan pembohongan publik gak?  Serius nanya,0
2025-12-12T12:16:20,2025-12-09T19:52:38,panji.khoerull,rujit anying s bahlul,0
2025-12-12T12:16:20,2025-12-09T19:50:04,subhan_chabond,Harus fokus harus fokus bosan dgr kata itu Dongokkkkk,0
2025-12-12T12:16:20,2025-12-09T19:49:55,ivon_rak,Enteng mulut lu mnta maaf doang!!!!! Makanya jgn asal njeplak mulut lu!!!!!! Binatang kau!!!!!,1
2025-12-12T12:16:20,2025-12-09T19:52:40,syaifulrohman7125,Coba klo kim jong un presiden y,0
2025-12-12T12:16:20,2025-12-09T19:52:35,mendhez46,Presiden aja dikibuli apalagi masyarakat 😂,9
2025-12-12T12:16:20,2025-12-09T19:50:12,jack_redbl4ck,Dikadalin terus 😂,0
2025-12-12T12:16:20,2025-12-09T19:52:37,fadelphotto,Bohongi presiden? Mundur kau! @bahlillahadalia @fraksigolkar,0
2025-12-12T12:16:20,2025-12-09T19:52:39,ikyyy035,hukuman apa yang cocok untuk beliau?,0
2025-12-12T12:16:20,2025-12-09T19:51:55,ashari_hamdan,Sy bersaksi beliau orng baik,0
2025-12-12T12:16:20,2025-12-09T19:52:16,ashari_hamdan,@ashari_hamdan baiknya menjadi sumber api mer,0
2025-12-12T12:16:20,2025-12-09T19:52:24,ashari_hamdan,@ashari_hamdan neraka,0
2025-12-12T12:16:20,2025-12-09T19:51:08,mtoyy16_,siapasi dia?,0
2025-12-12T12:16:20,2025-12-09T19:48:49,dannyartha_04,"Bisa nya apa sih ini dia 

Maen sinetron bisa gak ??",12
2025-12-12T12:16:20,2025-12-11T18:38:12,domonic.official.store,@dannyartha_04 wajah nya cocok jadi pemeran yg sedang gagal ginjal om😂,0
2025-12-12T12:16:20,2025-12-09T19:50:11,budistwn01,Haaaa? Kyk gini jgn main2 dong! @bahlillahadalia,0
2025-12-12T12:16:20,2025-12-09T19:50:24,eettggaarr_,"Bobrok dari hulu ke hilir , yang pintar membodohi, yg Bodoh merasa pintar , inilah kualitas Mentri Mentri kita kok nggak khilaf ya ngawur",1
2025-12-12T12:16:20,2025-12-09T19:49:33,ptrsf198,Tiba tiba klarifikasi,0
2025-12-12T12:16:20,2025-12-09T19:48:29,rizki_rama263,Rupane kembar bocah loro autis (idiot),0
2025-12-12T12:16:20,2025-12-09T19:50:43,tmptr,@bahlillahadalia HAHAHAHAHAHAHAHA,0
2025-12-12T12:16:20,2025-12-09T19:49:37,alfadeza19,Muka etanol,0
2025-12-12T12:16:20,2025-12-09T19:49:38,candraraharja96,BAHLUL INI NAMANYA,0
2025-12-12T12:16:20,2025-12-09T19:51:58,andiny_segara,"Kami pemerintah? Bawa nama sndiri ajh jgn bawa yg lain,, yg lain lgi berusaha perbaiki diri😂",0
2025-12-12T12:16:20,2025-12-09T19:52:49,aaditsxoot,Gblok,0
2025-12-12T12:16:20,2025-12-09T19:50:54,irfan_arianto01,Pertanggungjawaban mu ditunggu di akhirat,0
2025-12-12T12:16:20,2025-12-09T19:50:06,ejancukkk_,JELEK,0
2025-12-12T12:16:20,2025-12-09T19:52:22,mei.ef,"Kalo gak bahlul Bukan si bahlil namanya 
Blok!",0
2025-12-12T12:16:20,2025-12-09T19:50:56,_eggyolk,CK,0
2025-12-12T12:16:20,2025-12-09T19:49:30,satrioaji44,74nC0000000kkkkkkk 🔥,1
2025-12-12T12:16:20,2025-12-09T19:48:43,baim_ajah47,Kepala negara di boongin. Rakyat di zholimim terbuat dari apasi hati ni org. 😢,0
2025-12-12T12:16:20,2025-12-09T19:52:53,rini_rani_siman,"Bapak @prabowo ayo bertidak lah,anda sudah dibohongi, tunjukkan bahwa anda punya harga diri..masak diremehkan menteri",1
2025-12-12T12:16:20,2025-12-09T19:49:17,myoesran77,"Lu pea amat minta maaf doang,, mundur Lil miskinin hidup lu berani ga",0
2025-12-12T12:16:20,2025-12-09T19:49:58,ikhsanramos,tidak ada pembohong sepukimak balil😂,0
2025-12-12T12:16:20,2025-12-09T19:50:31,eeffeendi,BAJINGANNNNN IKI AE METUNE,0
2025-12-12T12:16:20,2025-12-09T19:48:41,c_h_r_s.sos,"Lagian kenapa...org model gini kok dijadikan menteri,",0
2025-12-12T12:16:20,2025-12-09T19:51:55,paming3809,Monyet darimana sih ini...,0
2025-12-12T12:16:20,2025-12-09T19:51:07,abdulaziz02x,Pecatlah,0
2025-12-12T12:16:20,2025-12-09T19:49:45,ayodya.prayoga,Bohong itu dosa,0
2025-12-12T12:16:20,2025-12-09T19:51:50,amirullatiefazzmi,Enek gua liat muka lu bahlul,0
2025-12-12T12:16:20,2025-12-09T19:50:34,febianputrajabar,Penjilat Laknat Astagfirullah 😢,0
2025-12-12T12:16:20,2025-12-09T19:50:16,lailatul_me,Tolong dong kalau ada video org ini jngn tampilin wajahnya kasih stiker apa kek sumpah ngeselin,0
2025-12-12T12:16:20,2025-12-09T19:53:10,mukhlas_afandi,Blugg🐚🐚,0
2025-12-12T12:16:20,2025-12-09T19:48:27,titie_hanafi85,"Siapa yang Setuju Bahlil, Mundur????",0
2025-12-12T12:16:20,2025-12-09T19:52:59,visa.yas,reshuffle si bahlul,0
2025-12-12T12:16:20,2025-12-09T19:49:28,andrybaktiar,Makanya jgn bohongi presiden 🤣,0
2025-12-12T12:16:20,2025-12-09T19:52:32,aprielhidayat,Gak usah pak... sekarang mundur aja...masih banyak anak muda yg akan menggantikan,0
2025-12-12T12:16:20,2025-12-09T19:50:06,medislow_007,Jangan kan presiden..tuhan aja di bohongin sama orang ini..,0
2025-12-12T12:16:20,2025-12-09T19:52:49,inulzaggo,Menteri perusak tatanan masyarakat dan negara...begini nih modelnya,0
2025-12-12T12:16:20,2025-12-09T19:51:46,erikaaff28,Kapan munduuurrr,0
2025-12-12T12:16:20,2025-12-09T19:51:43,opi_ekh,"Mundur kau menteri tolol,tidak guna kau di kabinet buat malu saja",0
2025-12-12T12:16:20,2025-12-09T19:52:09,fahri.afif10,ah si goblok baanyak bacott,0
2025-12-12T12:16:20,2025-12-09T19:51:15,wilson_tamba_parna,Terkutuk,0
2025-12-12T12:16:20,2025-12-09T19:51:28,hanifahrusli141,Cepat lah kau di pecat,0
2025-12-12T12:16:20,2025-12-09T19:49:09,ibnishoe,Gini banget punya ketua dewan masjid internasional😂,0
2025-12-12T12:16:20,2025-12-09T19:49:22,mulya_jaya_bandung,GOBLOK 🔥🔥 PIKOLO,2
2025-12-12T12:16:20,2025-12-09T19:48:28,davin.rivai,Pasti byk kekurangan.. ga usa dngmg itu mah.. menterinya aja siapa dong.. bahlul..,0
2025-12-12T12:16:20,2025-12-09T19:48:39,harisyahputra.id,ABS,0
2025-12-12T12:16:20,2025-12-09T19:51:33,krisnaeminor,Bahlull tloll 😮‍💨,0
2025-12-12T12:16:20,2025-12-09T19:51:11,akbaramarsyah,"Public enemy njir, turun napa pak.....",0
2025-12-12T12:16:20,2025-12-09T19:49:14,rizki_mana,Nah udah ketebak 👏 klarifikasi itulah pemerintah 😂,0
2025-12-12T12:16:20,2025-12-09T19:51:44,satriaanandaputra24,Bekelahi ja kta nah bahlil @arisandymursalin,0
2025-12-12T12:16:20,2025-12-09T20:16:18,arisandymursalin,@satriaanandaputra24 kucik luang hidungnya,0
