scraped_at,created_at,username,comment,likes
2025-12-07T20:17:46,2025-12-06T18:53:40,donihard,Njir mentri kok konyol begini ya,0
2025-12-07T20:17:46,2025-12-06T18:48:48,masandi093,"Sekelas menteri omongannya gak berbobot  miris sama menteri"" jaman sekarang",0
2025-12-07T20:17:46,2025-12-06T18:54:35,ichsan_fawwaz26,Kenapa negara kita skrg banyak diisi oleh pejabat2 g*bl*k ya? 😭,0
2025-12-07T20:17:46,2025-12-06T18:50:12,7vckinmad,emng isi t4ii ot44k orng ini😂,0
2025-12-07T20:17:46,2025-12-06T18:52:33,romantictripsix2.0,Ternyata semakin meningkat ngigonya udh bs ngmng sm hujan,0
2025-12-07T20:17:46,2025-12-06T18:46:32,maniatony,@prabowo  tolong pecat orang ini dan mentri yg oo,0
2025-12-07T20:17:46,2025-12-06T18:49:47,leynisalila,Bahl*l,0
2025-12-07T20:17:46,2025-12-06T18:49:55,sikadu__,Teu jelas sia bahlil😡,0
2025-12-07T20:17:46,2025-12-06T18:49:12,likhanarft_,Tuhan aja bahlul salahkan apalagi manusia 😡😢🔥🗿,0
2025-12-07T20:17:46,2025-12-06T18:54:52,hajarr_397,Diam onyoon Mentri 5 th lalu jg aman2 aja HUJAN SE EXTRIM APAPUN DASAR BELEKOK😭,0
2025-12-07T20:17:46,2025-12-06T18:55:33,musolahhhh,makin pea pola pikirnya😌,0
2025-12-07T20:17:46,2025-12-06T18:48:16,qodiirr_,peler,0
2025-12-07T20:17:46,2025-12-06T18:53:35,moecliz,klo d china kyknya udah d bunuh sama presidenya,0
2025-12-07T20:17:46,2025-12-06T18:50:13,taufiq_r,Ente bahlul,0
2025-12-07T20:17:46,2025-12-06T18:52:27,rifansyah997,Bahlil... Hayo coba dipikirkan secara logika 🖕,0
2025-12-07T20:17:46,2025-12-06T18:55:02,aptriadi12,Ya Allah adzab segera Dajjal berbentuk hewan ini😢😢,0
2025-12-07T20:17:46,2025-12-06T18:51:29,d.anto_s,Bahlil itu otaknya di kepala atau dengkul ya?,0
2025-12-07T20:17:46,2025-12-06T18:54:29,kiyot_889,Hujannya laporin pak udah banyak bukti,0
2025-12-07T20:17:46,2025-12-06T18:50:08,kariin_rinafuspitasari,Bahhhhlullll,0
2025-12-07T20:17:46,2025-12-06T18:52:49,yanalfan__,"Lahh TOLOLLLLLlllll malah nyalahin hujann , kelinggg",0
2025-12-07T20:17:46,2025-12-06T18:46:36,syven22,Baru nemu orang setolol itu dari orang yg setolol tololnya,0
2025-12-07T20:17:46,2025-12-06T18:50:26,lisa_shxx131,Kan udah d bilang PEJABAT INDONESIA INI NGK ADA TAKUT NYA TUHAN AJA DI LAWAN !!!!!,0
2025-12-07T20:17:46,2025-12-06T18:50:22,raih71284,"WOOOONG MANUSIA DAZAAAL...
TUNGGU HUKUM ALAM MENDATANGIMU ORANG2 MULYONO",0
2025-12-07T20:17:46,2025-12-06T18:50:16,urangnaby,Ga di kasi hujan terus kekeringan nanti kita tumbalkan Bahlil aja lah ..,0
2025-12-07T20:17:46,2025-12-06T18:55:40,eijuniansyah,Geura modar sia lah lieur,5
2025-12-07T20:17:46,2025-12-06T21:07:02,ivaannn21,@eijuniansyah sing makamna ka banjiran nya 😂,0
2025-12-07T20:17:46,2025-12-06T21:40:22,eijuniansyah,@ivaannn21 amin badag ieu mah,0
2025-12-07T20:17:46,2025-12-07T04:30:42,ijoyyagstiann____,@eijuniansyah jelema nu kitu mah tereh mang😂😭,0
2025-12-07T20:17:46,2025-12-06T18:52:27,a_tian_lee,@bahlillahadalia  emang binatang 1 ini sulittttt,0
2025-12-07T20:17:46,2025-12-06T18:47:01,fajarhr91_,Lambe mu pak🗿,0
2025-12-07T20:17:46,2025-12-06T18:52:23,coissn,gak berakal emg,0
2025-12-07T20:17:46,2025-12-06T18:54:14,ike_trisna083,Harusnya para koruptor dan orang terkaya di Indonesia yang menjadi donatur terbesar untuk korban bencana alam karena mereka yang sudah menikmati hasil alam di Indonesia. Masih banyak yang belum tersentuh bantuan dan minum air banjir. Uang donasi dari negara dan rakyat tolong diawasi juga takutnya dikorupsi dan ngga tepat sasaran.,0
2025-12-07T20:17:46,2025-12-06T18:47:03,ipin_arbani,Asal mangap aja ini orang berarti nyalahin Gusti Allah SWT istigfar pa..,0
2025-12-07T20:17:46,2025-12-06T18:46:34,miefaja,Mulut kalo ngomong enteng bgt gak di pikir dulu apa gimana yaa,0
2025-12-07T20:17:46,2025-12-06T18:52:52,rajogoemanti_,"Makin kesini makin gak paham sama orang"" seperti beliau...😡",0
2025-12-07T20:17:46,2025-12-06T18:53:50,edi.basuki.37,Cuk,0
2025-12-07T20:17:46,2025-12-06T18:45:30,everythiingsheneeds,Bukan hanya Bahlil tapi... Ahsyudahlah! Knp jg menteri begini dipertahanin iiish,0
2025-12-07T20:17:46,2025-12-06T18:40:32,qiikuyz,Kumaha maneh bahlil ganteng,0
2025-12-07T20:17:46,2025-12-06T18:42:20,mherdianzz,Kntol,0
2025-12-07T20:17:46,2025-12-06T18:45:58,frgy.galang26_,Ehh ireng jmbut,0
2025-12-07T20:17:46,2025-12-06T18:42:55,suganda_indra,Bahlul,0
2025-12-07T20:17:46,2025-12-06T18:45:31,kartikasari7627,Agak laen nih,0
2025-12-07T20:17:46,2025-12-06T18:41:42,abymuhammad15,Goblok,0
2025-12-07T20:17:46,2025-12-06T18:40:30,yeniyanuwarni,Nugelo sugan mah,0
2025-12-07T20:17:46,2025-12-06T18:44:14,ardiy_juventino,"Surat An-Nahl (16) Ayat 10:
""Dialah yang telah menurunkan air (hujan) dari langit untuk kamu. Sebagiannya menjadi minuman dan sebagiannya (menyuburkan) tumbuhan yang dengannya kamu menggembalakan ternakmu."" (Menjelaskan manfaat langsung hujan bagi kehidupan).
Surat Asy-Syura (42) Ayat 28:
""Dan Dialah yang menurunkan hujan sesudah mereka berputus asa dan menyebarkan rahmat-Nya. Dan Dialah Yang Maha Pelindung lagi Maha Terpuji."" (Menunjukkan hujan sebagai wujud rahmat setelah keputusasaan).",0
2025-12-07T20:17:46,2025-12-06T18:41:09,herfianaditya,Siapapun plis totok palanya coba sekali,0
2025-12-07T20:17:46,2025-12-06T18:44:50,anisafebriyanti979,Sama aja menyalahkan sang pencipta,0
2025-12-07T20:17:46,2025-12-06T18:45:20,kanghotib,"Bahlil kamu udah nyalahin ALLAH semoga kau di laknat sama ALLAH.
..",0
2025-12-07T20:17:46,2025-12-06T18:40:28,izoellgareng,Ya Allah....brrti anda nyalahin Allah....cptan istighfar Anda pak...,0
2025-12-07T20:17:46,2025-12-06T18:41:05,ariel_masih_disini,org ini lagi,0
2025-12-07T20:17:46,2025-12-06T18:45:12,cheneyl_x,Menteri ESDM tapi SDM rendah...minus malah,0
2025-12-07T20:17:46,2025-12-06T18:41:34,mhliilham_,Bahlil anj,0
2025-12-07T20:17:46,2025-12-06T18:41:34,sewa_iphone_nusantara2,Puasa berkata kasar nampaknya susah amat ya bagi warga Indo. Greget banget soalnya lihat tingkah mereka 😂,0
2025-12-07T20:17:46,2025-12-06T18:42:34,kinoy2721,Sejak kapan hujan turun kayu gelondongan🤣🤣🤣🤣🤣🤣,0
2025-12-07T20:17:46,2025-12-06T18:46:07,lucky_hh24,Muka2 pembunuh berencana,0
2025-12-07T20:17:46,2025-12-06T18:46:23,s.aliya.agstn_,Ngelass Mulu anj,0
2025-12-07T20:17:46,2025-12-06T18:41:58,efril0927,Hadeh,0
2025-12-07T20:17:46,2025-12-06T18:40:19,smile_outfit88,@bahlillahadalia @melangkahdaritimur.id  kocak ni orang Tuhan pun disalahin,0
2025-12-07T20:17:46,2025-12-06T18:43:18,ghozalifirman,BAHLIL ASU!!!,0
2025-12-07T20:17:46,2025-12-06T18:43:14,budiardadu,"Bisa gak si orang kek gini di buang ke Korut,",0
2025-12-07T20:17:46,2025-12-06T18:46:29,identity_satria,Pengen gua kasih petir mulut si bahlil biar gosong 😡😡,0
2025-12-07T20:17:46,2025-12-06T18:43:16,atouna_toufule,𝐓𝐎𝐋𝐎😡,0
2025-12-07T20:17:46,2025-12-06T18:43:02,agus_ji_92,Tol,0
2025-12-07T20:17:46,2025-12-06T18:43:27,kharismaaditiyas,Smeagol smeagol,0
2025-12-07T20:17:46,2025-12-06T18:41:39,iwanpj07,nduwe utek ora kanggo gawe,0
2025-12-07T20:17:46,2025-12-06T18:46:00,rama_bali24,Lul bah lul,0
2025-12-07T20:17:46,2025-12-06T18:44:10,dandybukanrendy,Tolong bantu dong di temuin sama yg bikin ujan biar dia bsa protes langsung 😂,0
2025-12-07T20:17:46,2025-12-06T18:40:53,3321flow,kannnn si anjngggg ini lagi,0
2025-12-07T20:17:46,2025-12-06T18:42:40,teddy9344bear,Knp mereka selalu menyalahkan pihak lain ya😢,0
2025-12-07T20:17:46,2025-12-06T18:43:38,riyan_fernando02,2 kata untuk kau BODOH DAN MUNDUR JADI MENTERI,0
2025-12-07T20:17:46,2025-12-06T18:41:43,diiiiiiiiik_,😂😂😂,0
2025-12-07T20:17:46,2025-12-06T18:43:21,bonds5239,Sama aja Lo nyalahin Tuhan emang Lo siapa Bahlil bin Bahlul laknatullah,0
2025-12-07T20:17:46,2025-12-06T18:42:45,hajiramdanslank,Udah mabok ajah mabok ni ada kecubung mau ga lil,0
2025-12-07T20:17:46,2025-12-06T18:42:30,aardy15,"Berani banget nyalahin Rahmat Tuhan , agak lain bah",0
2025-12-07T20:17:46,2025-12-06T18:42:14,sherrymuzna,sintingnya gak ketulungan,0
2025-12-07T20:17:46,2025-12-06T18:44:14,biesigukguhi7,"Heran, kenapa bapak prabowo yg terhor.at memilih manusia tuyul ini menjadi menteri...sudahlah otaknya kosong, rasa empathy mati, kecewa karena SUDAH memilih beliau...",0
2025-12-07T20:17:46,2025-12-06T18:43:14,np.r.18,Tolol,0
2025-12-07T20:17:46,2025-12-06T18:46:23,yulieakhtar,Anda menyalahkan Tuhan?,0
2025-12-07T20:17:46,2025-12-06T18:41:44,universe_its_mine,"Mantap pak , gara2 anda skrng kalau saya nemu org yg mukanya mirip anda di jalan saya smackdown",0
2025-12-07T20:17:46,2025-12-06T18:46:23,rofiiins,Kepala kau,0
2025-12-07T20:17:46,2025-12-06T18:45:28,al_faaz_ilman,Tolol koq djadikan pejabat. Jiwa penjilat soalnya.,0
2025-12-07T20:17:46,2025-12-06T18:39:57,bimo35474,"Dasar nggak punya ahlak bahlil ini,kiamat buat kamu lil bahlil",0
2025-12-07T20:17:46,2025-12-06T18:42:34,abdlrhmn1_,"Sih Bahlil cepot klo ngomong ga pernah bener anjg, bisa²nya die jadi pejabat",2
2025-12-07T20:17:46,2025-12-06T18:46:03,pievagant,Goblog lu @bahlillahadalia,0
2025-12-07T20:17:46,2025-12-06T18:42:33,mherdianzz,Ngentot,0
2025-12-07T20:17:46,2025-12-06T18:44:19,malaika_nazz,"Dia ko udh jelek , pikiran jelek auah semua ny jelek udeh , eehh maap kan keceplosan",0
2025-12-07T20:17:46,2025-12-06T18:45:32,arsyilafaradina2021,Kau salahkan hujan sedangkan hujan sendiri buatan Tuhan mau nyawa mu dicabut sama Tuhan yang sudah memberimu nikmat.😡,0
2025-12-07T20:17:46,2025-12-06T18:42:24,nurudinjogja,Dlogok lil,0
2025-12-07T20:17:46,2025-12-06T18:46:16,0972user,"liat kan, kalo orang tolol dikasih jabatan tinggi.",0
2025-12-07T20:17:46,2025-12-06T18:41:40,desliyanasari,Ya allah tunggu apa lagii ya alllah makiinn menjadii ini manusia 😡😡😡😡,0
2025-12-07T20:17:46,2025-12-06T18:42:12,bang_jo_13_el_barca,Bahlil Ganteng knapa menyalahkan curah ujan... salahnya ujan dimana lil....???????,0
2025-12-07T20:17:46,2025-12-06T18:41:18,rizkymuhamad1601,bise aja cyclops skin star wars 🗿🗿🗿🗿,0
2025-12-07T20:17:46,2025-12-06T18:41:15,ibunaazkaa,Dia berani menyalakan Allah swt,0
2025-12-07T20:17:46,2025-12-06T18:46:13,_astroboy32_,"Ko, makin kesini makin makin nih orang",0
2025-12-07T20:17:46,2025-12-06T18:42:44,adorable_dyn,salah lu bg,0
2025-12-07T20:17:46,2025-12-06T18:41:01,melitadinia,"Kan pejabat indonesia mah kaga ada takut""nya sama Allah . Ujan aja disalahin coba .",0
2025-12-07T20:17:46,2025-12-06T18:40:40,mstka.nblh,lama banget yak matinya binatang satu ini,0
2025-12-07T20:17:46,2025-12-06T18:43:30,ganndiii,"apasi😭, pemikiran apalagi ini😢",0
2025-12-07T20:17:46,2025-12-06T18:39:07,khokhoera27,tai,0
2025-12-07T20:17:46,2025-12-06T18:38:52,ro.ry8851,"Allah sangat murka terhadap  mulut mu bahlil, semoga segera dilaknat oleh Allah SWT",0
2025-12-07T20:17:46,2025-12-06T18:32:14,puthuwariati,Owalah pak yg bikin hujan it yg bikin bdn n nyawa anda,0
2025-12-07T20:17:46,2025-12-06T18:32:23,rizkiiiprynt,kelakuan mutant tambang emang aneh2 aja,0
2025-12-07T20:17:46,2025-12-06T18:30:51,berd_ydh,"Bukan lil itu keringetnya para eskapator2 yg lg berkerja, aneh yg kyk gini kog dipercay ngurysin negara.",0
2025-12-07T20:17:46,2025-12-06T18:35:02,pujianto3884,Mentri tolol,0
2025-12-07T20:17:46,2025-12-06T18:37:03,hidayatullah70118,Astaghfirullah tobat njir..... Padahal hujan itu rezeki anugerah Tuhan yang wajib disyukuri...,0
2025-12-07T20:17:46,2025-12-06T18:35:03,iamyazyofficial,Jagat di salah aken.. Dasar bahlul. @muh.alhamdan,0
2025-12-07T20:17:46,2025-12-06T18:32:21,aldiyansyah9280,biang kerok nya knpa lu bisa jadi mentri tolol kaya gitu,0
2025-12-07T20:17:46,2025-12-06T18:34:32,rhiyani_parawalismd,Bahlullll,0
2025-12-07T20:17:46,2025-12-06T18:37:59,asien_kyra,😡,0
2025-12-07T20:17:46,2025-12-06T18:37:30,hafizon.fizon,Kapanlah Mentri yang satu ini diberih kutukan,0
2025-12-07T20:17:46,2025-12-06T18:33:02,rendhy_pr,"Oh, Anda menyalahkan Allah. Semoga Anda masih selamat dunia akhirat.",0
2025-12-07T20:17:46,2025-12-06T18:37:12,_gstmiiiiiiiiiiiiiiiiiiiiiiiii,3hari disana mastiin proyek aman apa mastiin rakyat aman?,0
2025-12-07T20:17:46,2025-12-06T18:36:00,anak_embuu,"udah gila ni orang, allah di salahin",0
2025-12-07T20:17:46,2025-12-06T18:39:44,bukansebagey,Gila nya kambuh 😂🤣,0
2025-12-07T20:17:46,2025-12-06T18:30:51,irenelaks,😡😡😡😡😡,0
2025-12-07T20:17:46,2025-12-06T18:37:20,dedy.sahputra.925,Mati aja udh,0
2025-12-07T20:17:46,2025-12-06T18:39:42,agielvallerie,"Bener yaa ga ada takut2nya ma Tuha  Allah aja di lawan, Hujan di salahin",0
2025-12-07T20:17:46,2025-12-06T18:35:14,heifolks_,,0
2025-12-07T20:17:46,2025-12-06T18:36:10,ricky505_,Taekkk,0
2025-12-07T20:17:46,2025-12-06T18:31:30,endrikotampi,"Enak ya jadi mentri... Apapun yg mau di katakan walaupun  sembarangan aman2 saja. Yg penting ada ""Ruang"" Klarifikasi",0
2025-12-07T20:17:46,2025-12-06T18:30:42,coolman9032,,0
2025-12-07T20:17:46,2025-12-06T18:38:08,usrokhore,namamu mendekati kata TAHLIL.  tunggu waktu toa masjid sekitarmu mengumandangkan namamu.,0
2025-12-07T20:17:46,2025-12-06T18:36:19,wahdann_ali,,0
2025-12-07T20:17:46,2025-12-06T18:31:09,irfanmulyana93,,0
2025-12-07T20:17:46,2025-12-07T13:29:51,saffar_mung,@irfanmulyana93 adik Kaka sama bahlul 🤣,0
2025-12-07T20:17:46,2025-12-06T18:35:05,listen__official,Alam Di Salahkan? @bahlillahadalia anjing banget deh…,1
2025-12-07T20:17:46,2025-12-06T18:35:20,badboyss5_,Ku tengok lama kelamaan smua mentri pak prabowo kaga ada yg sehat cok hmpir semua mentri prabowo kaga ada yg sht,0
2025-12-07T20:17:46,2025-12-06T18:37:45,bobi_sphinx,"Bapak ngobrol sama dewa hujan ya pak?,",0
2025-12-07T20:17:46,2025-12-06T18:30:55,spl_pull,🗿🗿,0
2025-12-07T20:17:46,2025-12-06T18:32:34,dsslvie_,Salahin Tuhan dia🤣,0
2025-12-07T20:17:46,2025-12-06T18:33:57,20yosika,Thukan Tuhan pula yg disalahin... Gilaaaaa😭,0
2025-12-07T20:17:46,2025-12-06T18:35:45,frid_knits,yahhhh.....HUJAN disalahin.....wkwkwk...,0
2025-12-07T20:17:46,2025-12-06T18:33:04,g_liman94,Sekelas mentri tolol gini,0
2025-12-07T20:17:46,2025-12-06T18:33:47,asshauqi_mir_2025,Ini orang harus di kubur pakai air hujan,0
2025-12-07T20:17:46,2025-12-06T18:32:53,dei_wy,Bahlil Bahl*l..,0
2025-12-07T20:17:46,2025-12-06T18:32:05,andikaputra27,Curah hujan tinggi hutan² ngak dijarah banjir ngak separah ini  bahlul,0
2025-12-07T20:17:46,2025-12-06T18:33:52,_ahmdrasyid,"Klo lu minta kemarau 2 tahun ya beda cerita to lil bahlil, bego sekali",0
2025-12-07T20:17:46,2025-12-06T18:32:29,brntkkk,bahlil jancokk asu,0
2025-12-07T20:17:46,2025-12-06T18:34:43,fitrinurqlb1,İni Orang knp nggak di rajam aja sih,0
2025-12-07T20:17:46,2025-12-06T18:39:23,supriyanto141190,,0
2025-12-07T20:17:46,2025-12-06T18:39:15,jiewingkkum,GOBLOKKK,0
2025-12-07T20:17:46,2025-12-06T18:37:35,rianova_23,Semakin aneh,0
2025-12-07T20:17:46,2025-12-06T18:35:32,aby.1283,Sampean wes jelas2 kenthir pak....,0
2025-12-07T20:17:46,2025-12-06T18:37:47,ramdhanirani05,Bahlil cerdaz ! Janc***,0
2025-12-07T20:17:46,2025-12-06T18:33:49,ben_sanngaly,tuhan angkat tangan,0
2025-12-07T20:17:46,2025-12-06T18:34:25,frzqaz_,Tambah goblok yaaa,0
2025-12-07T20:17:46,2025-12-06T18:37:32,kontenk_kecil,Jadi biang kerok ndasmu koyo olam kui leng celeng. Raimu berarti nantang karo sing gawe urip. Udan kok disalahke goblog. Raimu kui jane di wei utek pora toh lil bahlil,0
2025-12-07T20:17:46,2025-12-06T18:39:41,falahm27,Segeralah logout dari dunia... 🗿🗿,0
2025-12-07T20:17:46,2025-12-06T18:38:34,zahran_kumara,Goblin tambang,0
2025-12-07T20:17:46,2025-12-06T18:35:51,ridwan_bgz,"Hujan sudah ada sebelum kau lahir , harus nya kau mikir dampak dari penebangan liar itu penyebab banjir ,bukan karna hujan ,emg ini zaman nabi nuh hujan  bisa bikin tenggelam daratan",0
2025-12-07T20:17:46,2025-12-06T18:32:14,lynxtobesirius,😡🗿,0
2025-12-07T20:17:46,2025-12-06T18:32:46,rahma.yanii,Nyalahin tuhan pak??,0
2025-12-07T20:17:46,2025-12-06T18:31:14,_bangdaya,Berarti bapak Bahlil sama bapak presiden melawan Tuhan soalnya kok menyalahkan hujan? Berarti pemerintah semua tolol kan @prabowo @gerindra @bahlillahadalia,0
2025-12-07T20:17:46,2025-12-06T18:34:05,hanniprast,Otak lu tu curah,0
2025-12-07T20:17:46,2025-12-06T18:39:33,puterik.n,Emg tolol bahlul,0
2025-12-07T20:17:46,2025-12-06T18:32:51,maszaqqi_rg,Picekkk😡,0
2025-12-07T20:17:46,2025-12-06T18:31:40,zulmi_fuada,Oh jadi sekarang Tuhan ya yg disalahkan?,0
2025-12-07T20:17:46,2025-12-06T18:33:28,anniiissss_____,Sudah tdk bisa mengutarakan kekesalan lg saking kesalnya sama beliau,0
2025-12-07T20:17:46,2025-12-06T18:39:24,ken_gitara,Biarpun hujan lebat dri dulu sebelum digunduli hutan itu aman2 aja lil. ....tp setelah digunduli apa yg terjadi anda malah salahkan hujan. ..sama aja anda menyalahkan sang pencipta,0
2025-12-07T20:17:46,2025-12-06T18:32:37,aw_____09,@bahlillahadalia TOLOLLLL SIA BANGSATTTT SETANNNN CUIHHHHH gregettt gua ama si keling satu ini,0
2025-12-07T20:17:46,2025-12-06T18:36:42,a.nazlie,@bahlillahadalia babi Hitam kau😡,0
2025-12-07T20:17:46,2025-12-06T18:30:29,abinnahdo_,Punya otak buat mikir🗿@bahlillahadalia,0
2025-12-07T20:17:46,2025-12-06T18:30:42,galihridhop1,Bahlul 🔥🔥,0
2025-12-07T20:17:46,2025-12-06T18:25:08,kikietortuga,Bahlul IQ 78 🤣,0
2025-12-07T20:17:46,2025-12-06T18:25:54,rayesha31,biarin Bahlil mau ngomong apa namanya juga orang PA,0
2025-12-07T20:17:46,2025-12-06T18:28:28,topik2233,KOCAK🤣,0
2025-12-07T20:17:46,2025-12-06T18:22:45,mstfk_99,DIEM LU JELEK,0
2025-12-07T20:17:46,2025-12-06T18:24:09,fysalzr,bahlil item kontolll,0
2025-12-07T20:17:46,2025-12-06T18:24:13,caktu_gino,🤣🤣🤣🤣,0
2025-12-07T20:17:46,2025-12-06T18:27:32,risingbn,muka nya ngeselim,0
2025-12-07T20:17:46,2025-12-06T18:26:32,kizukazuo_04,Bro kira dia lebih dri Tuhan,0
2025-12-07T20:17:46,2025-12-06T18:28:35,saddamhrp7113,eeh bahlil kok ngk mati aja centeng😡,0
2025-12-07T20:17:46,2025-12-06T18:27:33,visualart.studio_,Africa satu ini emg BEGO !,0
2025-12-07T20:17:46,2025-12-06T18:29:35,mochrizal621,wahh parah msak hujam di salahin ... terus loe nginjak tai loe salahin 🔥🔥🔥🤣🤣🤣,0
2025-12-07T20:17:46,2025-12-06T18:25:16,anggriyani_rizki,"Gila ni orang, menyalahkan ciptaan Allah.. kayak dia aja yg bisa ngaturin hujan..",0
2025-12-07T20:17:46,2025-12-06T18:25:07,muhammad038819,Air hujan klu gak ada penyerapan iya kmna air jalan,0
2025-12-07T20:17:46,2025-12-06T18:28:37,alfia_nhamzah,Bumi gonjang ganjing,0
2025-12-07T20:17:46,2025-12-06T18:25:47,bihaw03,Beh sama aja kamu menyalakan kehendak allah tobat lil Bahlil sebelum nyawamu di ambil juga ntr sama allah,0
2025-12-07T20:17:46,2025-12-06T18:26:27,dani_insta21,Semoga Bahlil disambar petir !,0
2025-12-07T20:17:46,2025-12-06T18:28:54,yulianarenyaan,JADI LO SALAHKN TUHAN SMG MLM INI TUHAN AMBIL NYAWAMU SEKELUARGA AMIIIIIIIINNNNNAMBIL NYAWA IBLIS INI,0
2025-12-07T20:17:46,2025-12-06T18:23:46,yndra894,Kpn ya dia di panggil sm ygang maha kuasa,0
2025-12-07T20:17:46,2025-12-06T18:22:27,ikhsan_tc,Pak ndak kliru to itu,0
2025-12-07T20:17:46,2025-12-06T18:28:32,indra_hp7,bahlil kontolll,0
2025-12-07T20:17:46,2025-12-06T18:24:11,punqkasssss,Malah nyalahin allah si tolol,0
2025-12-07T20:17:46,2025-12-06T18:28:11,sendyyyariniii_,udah seanjingg ini ga ada yg mau santet apa 😡😡,0
2025-12-07T20:17:46,2025-12-06T18:25:17,bayu_armoe69,#bahlilbahlul @bahlillahadalia🖕,0
2025-12-07T20:17:46,2025-12-06T18:28:45,hengkieplengeh,"Ahh taiklahh, mending diam aja lahh, tiap hari lihat gada yg benar statment org inii 😩",0
2025-12-07T20:17:46,2025-12-06T18:30:31,iroseyou_,"dih dapet otak dimna sih🗿pikirannya pada diluar nrurur semua. ada yg manggul beras sndri ada pdhl bnyk ajudan. ada yg salah kostum ada, ini pling aneh. malah nyalahin ujan 🗿",0
2025-12-07T20:17:46,2025-12-06T18:25:47,djamilnurmagomedov,Bahlul kog bisa otak uDANg kayak dia JD mentri,0
2025-12-07T20:17:46,2025-12-06T18:30:36,youtobookasm,Gw aja sekolah tamatan smp pemikiran gk goblok kayak dia,0
2025-12-07T20:17:46,2025-12-06T18:27:44,risa_feliciaaaa,BLO'ON TINGKAT DEWA,0
2025-12-07T20:17:46,2025-12-06T18:23:15,khamim2371,Muka kayak cindel tikus kitu,0
2025-12-07T20:17:46,2025-12-06T18:27:55,blackdee.an,Lu nyalahin allah berarti??,0
2025-12-07T20:17:46,2025-12-06T18:27:10,teh_qq,Cuaca lu salahin...otak lu kudunya di solder,0
2025-12-07T20:17:46,2025-12-06T18:28:00,abdulkh237,Muka lu ntar di azab lil bahlil,0
2025-12-07T20:17:46,2025-12-06T18:22:39,wahyu_wakem27,Orang DONGOK begitu kok bisa jadi pejabat sih NGENTOD,0
2025-12-07T20:17:46,2025-12-06T18:29:56,yuda.adiatma,Agak Laen suku emang suku dari planet NAMEK!!!!,0
2025-12-07T20:17:46,2025-12-06T18:22:28,rhmtnoer,Gimana gak dijadiin bahan meme kalau kek gini statement nya😂,0
2025-12-07T20:17:46,2025-12-06T18:30:09,deudeuchita,"Secara tidak langsung dia menyalahkan tuhan atas bencana ini, bukan nya mikir",0
2025-12-07T20:17:46,2025-12-06T18:28:47,prabuwisnu_,Lu mau salahin Allah? Tolol banget emang si kurap @bahlillahadalia,0
2025-12-07T20:17:46,2025-12-06T18:26:40,si_cupu4,Podo gobloge,0
2025-12-07T20:17:46,2025-12-06T18:29:07,diankonstruksi,Goblin satu ini statementnya bikin orang emosi😡,0
2025-12-07T20:17:46,2025-12-06T18:23:50,mko3910,Manusia laknat,0
2025-12-07T20:17:46,2025-12-06T18:28:52,al.roxxylauveen,emang tolol aja si ni orang,0
2025-12-07T20:17:46,2025-12-06T18:29:20,aurevia._noire,KOK ALAM YANG DISALAHKAN ??????😂😂😂,0
2025-12-07T20:17:46,2025-12-06T18:24:05,caktu_gino,Hujan ngak punya KTP,0
2025-12-07T20:17:46,2025-12-06T18:22:52,nathaa__10,"Masih heran, orang kek gini kok hidupnya panjang yak...?",0
2025-12-07T20:17:46,2025-12-06T18:23:44,reeezzaaa.ha,hujan disalahin 👏😭😂😂,0
2025-12-07T20:17:46,2025-12-06T18:29:56,adiriyadisardi,"Lu biang kerok,tolol",0
2025-12-07T20:17:46,2025-12-06T18:28:56,gagasfarras,Soblok😡,0
2025-12-07T20:17:46,2025-12-06T18:24:05,boim.pro,KLO dungu bikin statment asal ucap🤣🤣🤣,0
2025-12-07T20:17:46,2025-12-06T18:24:03,silviaprianti3,🗿🗿,0
2025-12-07T20:17:46,2025-12-06T18:29:41,yourdreil,hmm,0
2025-12-07T20:17:46,2025-12-06T18:30:23,ameng.34,T41,0
2025-12-07T20:17:46,2025-12-06T18:30:18,riizkyriiz_,secara ngga langsung si bapak ini MENYALAHKAN TUHAN yang ngasih HUJAN ...tobat kata gua mah pak🗿,0
2025-12-07T20:17:46,2025-12-06T18:24:13,era_tatik,Kocak kau.....jahanam!!,0
2025-12-07T20:17:46,2025-12-06T18:25:21,sihowaho,Kontol,0
2025-12-07T20:17:46,2025-12-06T18:25:36,argokhalifah,Greget pgn gw mkn ni org😡,1
2025-12-07T20:17:46,2025-12-06T18:27:09,yukiafriani,FUCK LAH KATA GW MAH!!!😡😡😡😡😡,0
2025-12-07T20:17:46,2025-12-06T18:29:07,megonanti,Otak mana otak ?,0
2025-12-07T20:17:46,2025-12-06T18:23:45,setiawan2680,"Kon suwe suwe kok goblok bahlil si bahlul, alam kok di salahkan semoga aja ganasnya alam akan menyapa kediamanmu, salahkan kelakuane menugso e",0
2025-12-07T20:17:46,2025-12-06T18:25:35,ariel_soedirman,Elo nyalahin TUHAN? Siap2 lo TUHAN akan membalikan tangan nya..ditunggu yaa,0
2025-12-07T20:17:46,2025-12-06T18:26:30,ariniafdasiwi,Tuhan dia menyalahkan-Mu cepat ambil dia Tuhan!,0
2025-12-07T20:17:46,2025-12-06T18:19:57,kuras1001,Jgn sampe anda di telan bumi tidak ada yg liat,0
2025-12-07T20:17:46,2025-12-06T18:17:01,iamfrankyrichard,T00000LL00000000LLL,0
